build_id,product,release,platform
20100105194116,Firefox,3.6,Linux_x86-gcc3
20100105194116,Firefox,3.6,Linux_x86-gcc3
20091204132459,Firefox,3.6b5,Linux_x86-gcc3
20091204132459,Firefox,3.6b5,Linux_x86-gcc3
20091124201751,Firefox,3.6b4,Linux_x86-gcc3
20091124201751,Firefox,3.6b4,Linux_x86-gcc3
20091115172547,Firefox,3.6b3,Linux_x86-gcc3
20091115172547,Firefox,3.6b3,Linux_x86-gcc3
20091108163911,Firefox,3.6b2,Linux_x86-gcc3
20091108163911,Firefox,3.6b2,Linux_x86-gcc3
20091029152254,Firefox,3.6b1,Linux_x86-gcc3
20091029152254,Firefox,3.6b1,Linux_x86-gcc3
20090806155851,Firefox,3.6a1,Linux_x86-gcc3
20100316055951,Firefox,3.6.2,Darwin_Universal-gcc3
20120306064154,Firefox,3.6.28,Darwin_x86-gcc3-u-ppc-i386
20120216013254,Firefox,3.6.27,Darwin_Universal-gcc3
20120128224517,Firefox,3.6.26,Darwin_Universal-gcc3
20120128224517,Firefox,3.6.26,Darwin_Universal-gcc3
20111212142243,Firefox,3.6.25,Darwin_Universal-gcc3
20111212142243,Firefox,3.6.25,Darwin_Universal-gcc3
20111103063747,Firefox,3.6.24,Darwin_Universal-gcc3
20111103063747,Firefox,3.6.24,Darwin_Universal-gcc3
20110920075126,Firefox,3.6.23,Darwin_Universal-gcc3
20110920075126,Firefox,3.6.23,Darwin_Universal-gcc3
20110902133716,Firefox,3.6.22,Darwin_Universal-gcc3
20110902133716,Firefox,3.6.22,Darwin_Universal-gcc3
20110830092825,Firefox,3.6.21,Darwin_Universal-gcc3
20110830092825,Firefox,3.6.21,Darwin_Universal-gcc3
20110803131630,Firefox,3.6.20,Darwin_Universal-gcc3
20110803131630,Firefox,3.6.20,Darwin_Universal-gcc3
20110707195905,Firefox,3.6.19,Darwin_Universal-gcc3
20110707195905,Firefox,3.6.19,Darwin_Universal-gcc3
20110614230723,Firefox,3.6.18,Darwin_Universal-gcc3
20110614230723,Firefox,3.6.18,Darwin_Universal-gcc3
20110420140830,Firefox,3.6.17,Darwin_Universal-gcc3
20110420140830,Firefox,3.6.17,Darwin_Universal-gcc3
20110319135224,Firefox,3.6.16,Darwin_Universal-gcc3
20110319135224,Firefox,3.6.16,Darwin_Universal-gcc3
20110303024001,Firefox,3.6.15,Darwin_Universal-gcc3
20110303024001,Firefox,3.6.15,Darwin_Universal-gcc3
20110218124600,Firefox,3.6.14,Darwin_Universal-gcc3
20110218124600,Firefox,3.6.14,Darwin_Universal-gcc3
20101203074432,Firefox,3.6.13,Darwin_Universal-gcc3
20101203074432,Firefox,3.6.13,Darwin_Universal-gcc3
20101026200743,Firefox,3.6.12,Darwin_Universal-gcc3
20101026200743,Firefox,3.6.12,Darwin_Universal-gcc3
20101012104758,Firefox,3.6.11,Darwin_Universal-gcc3
20101012104758,Firefox,3.6.11,Darwin_Universal-gcc3
20100914120618,Firefox,3.6.10,Darwin_Universal-gcc3
20100914120618,Firefox,3.6.10,Darwin_Universal-gcc3
20100824144458,Firefox,3.6.9,Darwin_Universal-gcc3
20100824144458,Firefox,3.6.9,Darwin_Universal-gcc3
20100722150226,Firefox,3.6.8,Darwin_Universal-gcc3
20100722150226,Firefox,3.6.8,Darwin_Universal-gcc3
20100713121444,Firefox,3.6.7,Darwin_Universal-gcc3
20100713121444,Firefox,3.6.7,Darwin_Universal-gcc3
20100625223402,Firefox,3.6.6,Darwin_Universal-gcc3
20100625223402,Firefox,3.6.6,Darwin_Universal-gcc3
20100611134546,Firefox,3.6.4,Darwin_Universal-gcc3
20100611134546,Firefox,3.6.4,Darwin_Universal-gcc3
20100401064631,Firefox,3.6.3,Darwin_Universal-gcc3
20100401064631,Firefox,3.6.3,Darwin_Universal-gcc3
20100316055951,Firefox,3.6.2,Darwin_Universal-gcc3
20100316055951,Firefox,3.6.2,Darwin_Universal-gcc3
20100115132715,Firefox,3.6,Darwin_Universal-gcc3
20100115132715,Firefox,3.6,Darwin_Universal-gcc3
20100105194006,Firefox,3.6,Darwin_Universal-gcc3
20100105194006,Firefox,3.6,Darwin_Universal-gcc3
20091204132509,Firefox,3.6b5,Darwin_Universal-gcc3
20091204132509,Firefox,3.6b5,Darwin_Universal-gcc3
20091124201530,Firefox,3.6b4,Darwin_Universal-gcc3
20091124201530,Firefox,3.6b4,Darwin_Universal-gcc3
20091115172407,Firefox,3.6b3,Darwin_Universal-gcc3
20091115172407,Firefox,3.6b3,Darwin_Universal-gcc3
20091108163852,Firefox,3.6b2,Darwin_Universal-gcc3
20091108163852,Firefox,3.6b2,Darwin_Universal-gcc3
20091029151354,Firefox,3.6b1,Darwin_Universal-gcc3
20091029151354,Firefox,3.6b1,Darwin_Universal-gcc3
20090806155510,Firefox,3.6a1,Darwin_Universal-gcc3
20100316074819,Firefox,3.6.2,WINNT_x86-msvc
20120306064154,Firefox,3.6.28,WINNT_x86-msvc
20120216013254,Firefox,3.6.27,WINNT_x86-msvc
20120128224517,Firefox,3.6.26,WINNT_x86-msvc
20120128224517,Firefox,3.6.26,WINNT_x86-msvc
20111212142243,Firefox,3.6.25,WINNT_x86-msvc
20111212142243,Firefox,3.6.25,WINNT_x86-msvc
20111103063747,Firefox,3.6.24,WINNT_x86-msvc
20111103063747,Firefox,3.6.24,WINNT_x86-msvc
20110920075126,Firefox,3.6.23,WINNT_x86-msvc
20110920075126,Firefox,3.6.23,WINNT_x86-msvc
20110902133716,Firefox,3.6.22,WINNT_x86-msvc
20110902133716,Firefox,3.6.22,WINNT_x86-msvc
20110830092825,Firefox,3.6.21,WINNT_x86-msvc
20110830092825,Firefox,3.6.21,WINNT_x86-msvc
20110803131630,Firefox,3.6.20,WINNT_x86-msvc
20110803131630,Firefox,3.6.20,WINNT_x86-msvc
20110707195905,Firefox,3.6.19,WINNT_x86-msvc
20110707195905,Firefox,3.6.19,WINNT_x86-msvc
20110614230723,Firefox,3.6.18,WINNT_x86-msvc
20110614230723,Firefox,3.6.18,WINNT_x86-msvc
20110420140830,Firefox,3.6.17,WINNT_x86-msvc
20110420140830,Firefox,3.6.17,WINNT_x86-msvc
20110319135224,Firefox,3.6.16,WINNT_x86-msvc
20110319135224,Firefox,3.6.16,WINNT_x86-msvc
20110303024726,Firefox,3.6.15,WINNT_x86-msvc
20110303024726,Firefox,3.6.15,WINNT_x86-msvc
20110218125750,Firefox,3.6.14,WINNT_x86-msvc
20110218125750,Firefox,3.6.14,WINNT_x86-msvc
20101203075014,Firefox,3.6.13,WINNT_x86-msvc
20101203075014,Firefox,3.6.13,WINNT_x86-msvc
20101026210630,Firefox,3.6.12,WINNT_x86-msvc
20101026210630,Firefox,3.6.12,WINNT_x86-msvc
20101012113537,Firefox,3.6.11,WINNT_x86-msvc
20101012113537,Firefox,3.6.11,WINNT_x86-msvc
20100914125854,Firefox,3.6.10,WINNT_x86-msvc
20100914125854,Firefox,3.6.10,WINNT_x86-msvc
20100824153629,Firefox,3.6.9,WINNT_x86-msvc
20100824153629,Firefox,3.6.9,WINNT_x86-msvc
20100722155716,Firefox,3.6.8,WINNT_x86-msvc
20100722155716,Firefox,3.6.8,WINNT_x86-msvc
20100713130626,Firefox,3.6.7,WINNT_x86-msvc
20100713130626,Firefox,3.6.7,WINNT_x86-msvc
20100625231939,Firefox,3.6.6,WINNT_x86-msvc
20100625231939,Firefox,3.6.6,WINNT_x86-msvc
20100611143157,Firefox,3.6.4,WINNT_x86-msvc
20100611143157,Firefox,3.6.4,WINNT_x86-msvc
20100401080539,Firefox,3.6.3,WINNT_x86-msvc
20100401080539,Firefox,3.6.3,WINNT_x86-msvc
20100316074819,Firefox,3.6.2,WINNT_x86-msvc
20100316074819,Firefox,3.6.2,WINNT_x86-msvc
20100115144158,Firefox,3.6,WINNT_x86-msvc
20100115144158,Firefox,3.6,WINNT_x86-msvc
20100105212446,Firefox,3.6,WINNT_x86-msvc
20100105212446,Firefox,3.6,WINNT_x86-msvc
20091204143806,Firefox,3.6b5,WINNT_x86-msvc
20091204143806,Firefox,3.6b5,WINNT_x86-msvc
20091124213835,Firefox,3.6b4,WINNT_x86-msvc
20091124213835,Firefox,3.6b4,WINNT_x86-msvc
20091115182845,Firefox,3.6b3,WINNT_x86-msvc
20091115182845,Firefox,3.6b3,WINNT_x86-msvc
20091108181924,Firefox,3.6b2,WINNT_x86-msvc
20091108181924,Firefox,3.6b2,WINNT_x86-msvc
20091029171059,Firefox,3.6b1,WINNT_x86-msvc
20091029171059,Firefox,3.6b1,WINNT_x86-msvc
20090806165642,Firefox,3.6a1,WINNT_x86-msvc
20120216031331,Thunderbird,3.1.19,Linux_x86-gcc3
20120129005943,Thunderbird,3.1.18,Linux_x86-gcc3
20120129005943,Thunderbird,3.1.18,Linux_x86-gcc3
20111213023445,Thunderbird,3.1.17,Linux_x86-gcc3
20111213023445,Thunderbird,3.1.17,Linux_x86-gcc3
20111103021621,Thunderbird,3.1.16,Linux_x86-gcc3
20111103021621,Thunderbird,3.1.16,Linux_x86-gcc3
20110920110517,Thunderbird,3.1.15,Linux_x86-gcc3
20110920110517,Thunderbird,3.1.15,Linux_x86-gcc3
20110902171905,Thunderbird,3.1.14,Linux_x86-gcc3
20110902171905,Thunderbird,3.1.14,Linux_x86-gcc3
20110830133519,Thunderbird,3.1.13,Linux_x86-gcc3
20110830133519,Thunderbird,3.1.13,Linux_x86-gcc3
20110804083711,Thunderbird,3.1.12,Linux_x86-gcc3
20110804083711,Thunderbird,3.1.12,Linux_x86-gcc3
20110616152752,Thunderbird,3.1.11,Linux_x86-gcc3
20110616152752,Thunderbird,3.1.11,Linux_x86-gcc3
20110414112900,Thunderbird,3.1.10,Linux_x86-gcc3
20110414112900,Thunderbird,3.1.10,Linux_x86-gcc3
20110303033418,Thunderbird,3.1.9,Linux_x86-gcc3
20110303033418,Thunderbird,3.1.9,Linux_x86-gcc3
20110221034526,Thunderbird,3.1.8,Linux_x86-gcc3
20101207084811,Thunderbird,3.1.7,Linux_x86-gcc3
20101027001344,Thunderbird,3.1.6,Linux_x86-gcc3
20101013165818,Thunderbird,3.1.5,Linux_x86-gcc3
20100915114654,Thunderbird,3.1.4,Linux_x86-gcc3
20100825122123,Thunderbird,3.1.3,Linux_x86-gcc3
20100802163651,Thunderbird,3.1.2,Linux_x86-gcc3
20100713154229,Thunderbird,3.1.1,Linux_x86-gcc3
20100608021630,Thunderbird,3.1,Linux_x86-gcc3
20100526043820,Thunderbird,3.1,Linux_x86-gcc3
20120216031415,Thunderbird,3.1.19,Darwin_Universal-gcc3
20120129005954,Thunderbird,3.1.18,Darwin_Universal-gcc3
20120129005954,Thunderbird,3.1.18,Darwin_Universal-gcc3
20111213023540,Thunderbird,3.1.17,Darwin_Universal-gcc3
20111213023540,Thunderbird,3.1.17,Darwin_Universal-gcc3
20111103020018,Thunderbird,3.1.16,Darwin_Universal-gcc3
20111103020018,Thunderbird,3.1.16,Darwin_Universal-gcc3
20110920110524,Thunderbird,3.1.15,Darwin_Universal-gcc3
20110920110524,Thunderbird,3.1.15,Darwin_Universal-gcc3
20110902171212,Thunderbird,3.1.14,Darwin_Universal-gcc3
20110902171212,Thunderbird,3.1.14,Darwin_Universal-gcc3
20110830141231,Thunderbird,3.1.13,Darwin_Universal-gcc3
20110830141231,Thunderbird,3.1.13,Darwin_Universal-gcc3
20110804083719,Thunderbird,3.1.12,Darwin_Universal-gcc3
20110804083719,Thunderbird,3.1.12,Darwin_Universal-gcc3
20110616145326,Thunderbird,3.1.11,Darwin_Universal-gcc3
20110616145326,Thunderbird,3.1.11,Darwin_Universal-gcc3
20110414112909,Thunderbird,3.1.10,Darwin_Universal-gcc3
20110414112909,Thunderbird,3.1.10,Darwin_Universal-gcc3
20110303033424,Thunderbird,3.1.9,Darwin_Universal-gcc3
20110303033424,Thunderbird,3.1.9,Darwin_Universal-gcc3
20110221034154,Thunderbird,3.1.8,Darwin_Universal-gcc3
20101207114001,Thunderbird,3.1.7,Darwin_Universal-gcc3
20101027031233,Thunderbird,3.1.6,Darwin_Universal-gcc3
20101013195457,Thunderbird,3.1.5,Darwin_Universal-gcc3
20100915140742,Thunderbird,3.1.4,Darwin_Universal-gcc3
20100825152846,Thunderbird,3.1.3,Darwin_Universal-gcc3
20100802194032,Thunderbird,3.1.2,Darwin_Universal-gcc3
20100713184932,Thunderbird,3.1.1,Darwin_Universal-gcc3
20100608051800,Thunderbird,3.1,Darwin_Universal-gcc3
20100526130412,Thunderbird,3.1,Darwin_Universal-gcc3
20120216033142,Thunderbird,3.1.19,WINNT_x86-msvc
20120129005954,Thunderbird,3.1.18,WINNT_x86-msvc
20120129005954,Thunderbird,3.1.18,WINNT_x86-msvc
20111213023509,Thunderbird,3.1.17,WINNT_x86-msvc
20111213023509,Thunderbird,3.1.17,WINNT_x86-msvc
20111103020352,Thunderbird,3.1.16,WINNT_x86-msvc
20111103020352,Thunderbird,3.1.16,WINNT_x86-msvc
20110920110517,Thunderbird,3.1.15,WINNT_x86-msvc
20110920110517,Thunderbird,3.1.15,WINNT_x86-msvc
20110902171213,Thunderbird,3.1.14,WINNT_x86-msvc
20110902171213,Thunderbird,3.1.14,WINNT_x86-msvc
20110830133507,Thunderbird,3.1.13,WINNT_x86-msvc
20110830133507,Thunderbird,3.1.13,WINNT_x86-msvc
20110804095341,Thunderbird,3.1.12,WINNT_x86-msvc
20110804095341,Thunderbird,3.1.12,WINNT_x86-msvc
20110616145146,Thunderbird,3.1.11,WINNT_x86-msvc
20110616145146,Thunderbird,3.1.11,WINNT_x86-msvc
20110414114714,Thunderbird,3.1.10,WINNT_x86-msvc
20110414114714,Thunderbird,3.1.10,WINNT_x86-msvc
20110303033424,Thunderbird,3.1.9,WINNT_x86-msvc
20110303033424,Thunderbird,3.1.9,WINNT_x86-msvc
20110221034153,Thunderbird,3.1.8,WINNT_x86-msvc
20101207091341,Thunderbird,3.1.7,WINNT_x86-msvc
20101027003100,Thunderbird,3.1.6,WINNT_x86-msvc
20101013171520,Thunderbird,3.1.5,WINNT_x86-msvc
20100915113750,Thunderbird,3.1.4,WINNT_x86-msvc
20100825123352,Thunderbird,3.1.3,WINNT_x86-msvc
20100802165400,Thunderbird,3.1.2,WINNT_x86-msvc
20100713161411,Thunderbird,3.1.1,WINNT_x86-msvc
20100608023648,Thunderbird,3.1,WINNT_x86-msvc
20100526103039,Thunderbird,3.1,WINNT_x86-msvc
20110413222027,Firefox,4.0.1,Linux_x86-gcc3
20110318052756,Firefox,4.0,Linux_x86-gcc3
20110303140816,Firefox,4.0,Linux_x86-gcc3
20110222205441,Firefox,4.0b12,Linux_x86-gcc3
20110203140750,Firefox,4.0b11,Linux_x86-gcc3
20110121161352,Firefox,4.0b10,Linux_x86-gcc3
20110110191600,Firefox,4.0b9,Linux_x86-gcc3
20101214164501,Firefox,4.0b8,Linux_x86-gcc3
20110318052756,Firefox,4.0,Linux_x86-gcc3
20110303140816,Firefox,4.0,Linux_x86-gcc3
20110303140816,Firefox,4.0,Linux_x86-gcc3
20110222205441,Firefox,4.0b12,Linux_x86-gcc3
20110222205441,Firefox,4.0b12,Linux_x86-gcc3
20110203140750,Firefox,4.0b11,Linux_x86-gcc3
20110203140750,Firefox,4.0b11,Linux_x86-gcc3
20110121161352,Firefox,4.0b10,Linux_x86-gcc3
20110121161352,Firefox,4.0b10,Linux_x86-gcc3
20110110191600,Firefox,4.0b9,Linux_x86-gcc3
20110110191600,Firefox,4.0b9,Linux_x86-gcc3
20101214164501,Firefox,4.0b8,Linux_x86-gcc3
20101214164501,Firefox,4.0b8,Linux_x86-gcc3
20101104125541,Firefox,4.0b7,Linux_x86-gcc3
20101104125541,Firefox,4.0b7,Linux_x86-gcc3
20100914072313,Firefox,4.0b6,Linux_x86-gcc3
20100914072313,Firefox,4.0b6,Linux_x86-gcc3
20100831064831,Firefox,4.0b5,Linux_x86-gcc3
20100831064831,Firefox,4.0b5,Linux_x86-gcc3
20100818120848,Firefox,4.0b4,Linux_x86-gcc3
20100818120848,Firefox,4.0b4,Linux_x86-gcc3
20100805181633,Firefox,4.0b3,Linux_x86-gcc3
20100805181633,Firefox,4.0b3,Linux_x86-gcc3
20100720174526,Firefox,4.0b2,Linux_x86-gcc3
20100720174526,Firefox,4.0b2,Linux_x86-gcc3
20100630132217,Firefox,4.0b1,Linux_x86-gcc3
20100610052642,Firefox,3.7a5,Linux_x86-gcc3
20100407110628,Firefox,3.7a4,Linux_x86-gcc3
20100315071527,Firefox,3.7a3,Linux_x86-gcc3
20100228153229,Firefox,3.7a2,Linux_x86-gcc3
20100208064801,Firefox,3.7a1,Linux_x86-gcc3
20110413222027,Firefox,4.0.1,Linux_x86_64-gcc3
20110318052756,Firefox,4.0,Linux_x86_64-gcc3
20110303144013,Firefox,4.0,Linux_x86_64-gcc3
20110222212644,Firefox,4.0b12,Linux_x86_64-gcc3
20110203141146,Firefox,4.0b11,Linux_x86_64-gcc3
20110121161649,Firefox,4.0b10,Linux_x86_64-gcc3
20110110192031,Firefox,4.0b9,Linux_x86_64-gcc3
20101214180840,Firefox,4.0b8,Linux_x86_64-gcc3
20110318052756,Firefox,4.0,Linux_x86_64-gcc3
20110303144013,Firefox,4.0,Linux_x86_64-gcc3
20110303144013,Firefox,4.0,Linux_x86_64-gcc3
20110222212644,Firefox,4.0b12,Linux_x86_64-gcc3
20110222212644,Firefox,4.0b12,Linux_x86_64-gcc3
20110203141146,Firefox,4.0b11,Linux_x86_64-gcc3
20110203141146,Firefox,4.0b11,Linux_x86_64-gcc3
20110121161649,Firefox,4.0b10,Linux_x86_64-gcc3
20110121161649,Firefox,4.0b10,Linux_x86_64-gcc3
20110110192031,Firefox,4.0b9,Linux_x86_64-gcc3
20110110192031,Firefox,4.0b9,Linux_x86_64-gcc3
20101214180840,Firefox,4.0b8,Linux_x86_64-gcc3
20101214180840,Firefox,4.0b8,Linux_x86_64-gcc3
20101104131204,Firefox,4.0b7,Linux_x86_64-gcc3
20101104131204,Firefox,4.0b7,Linux_x86_64-gcc3
20100914072643,Firefox,4.0b6,Linux_x86_64-gcc3
20100914072643,Firefox,4.0b6,Linux_x86_64-gcc3
20100831065840,Firefox,4.0b5,Linux_x86_64-gcc3
20100831065840,Firefox,4.0b5,Linux_x86_64-gcc3
20100818121643,Firefox,4.0b4,Linux_x86_64-gcc3
20100818121643,Firefox,4.0b4,Linux_x86_64-gcc3
20100805182321,Firefox,4.0b3,Linux_x86_64-gcc3
20100805182321,Firefox,4.0b3,Linux_x86_64-gcc3
20100720180641,Firefox,4.0b2,Linux_x86_64-gcc3
20100720180641,Firefox,4.0b2,Linux_x86_64-gcc3
20100630132356,Firefox,4.0b1,Linux_x86_64-gcc3
20100610053237,Firefox,3.7a5,Linux_x86_64-gcc3
20100831070010,Firefox,4.0b5,Darwin_Universal-gcc3
20100818121614,Firefox,4.0b4,Darwin_Universal-gcc3
20100805181943,Firefox,4.0b3,Darwin_Universal-gcc3
20100720175703,Firefox,4.0b2,Darwin_Universal-gcc3
20100630131607,Firefox,4.0b1,Darwin_Universal-gcc3
20100610053455,Firefox,3.7a5,Darwin_Universal-gcc3
20100407105356,Firefox,3.7a4,Darwin_Universal-gcc3
20100315065900,Firefox,3.7a3,Darwin_Universal-gcc3
20100228155422,Firefox,3.7a2,Darwin_Universal-gcc3
20100208064157,Firefox,3.7a1,Darwin_Universal-gcc3
20110413222027,Firefox,4.0.1,Darwin_x86-gcc3-u-i386-x86_64
20110318052756,Firefox,4.0,Darwin_x86-gcc3-u-i386-x86_64
20110303140758,Firefox,4.0,Darwin_x86-gcc3-u-i386-x86_64
20110222205430,Firefox,4.0b12,Darwin_x86-gcc3-u-i386-x86_64
20110203140743,Firefox,4.0b11,Darwin_x86-gcc3-u-i386-x86_64
20110121161344,Firefox,4.0b10,Darwin_x86-gcc3-u-i386-x86_64
20110110191913,Firefox,4.0b9,Darwin_x86-gcc3-u-i386-x86_64
20101214165004,Firefox,4.0b8,Darwin_x86-gcc3-u-i386-x86_64
20110318052756,Firefox,4.0,Darwin_x86_64-gcc3-u-i386-x86_64
20110303140758,Firefox,4.0,Darwin_x86_64-gcc3-u-i386-x86_64
20110303140758,Firefox,4.0,Darwin_x86_64-gcc3-u-i386-x86_64
20110222205430,Firefox,4.0b12,Darwin_x86_64-gcc3-u-i386-x86_64
20110222205430,Firefox,4.0b12,Darwin_x86_64-gcc3-u-i386-x86_64
20110203140743,Firefox,4.0b11,Darwin_x86_64-gcc3-u-i386-x86_64
20110203140743,Firefox,4.0b11,Darwin_x86_64-gcc3-u-i386-x86_64
20110121161344,Firefox,4.0b10,Darwin_x86_64-gcc3-u-i386-x86_64
20110121161344,Firefox,4.0b10,Darwin_x86_64-gcc3-u-i386-x86_64
20110110191913,Firefox,4.0b9,Darwin_x86_64-gcc3-u-i386-x86_64
20110110191913,Firefox,4.0b9,Darwin_x86_64-gcc3-u-i386-x86_64
20101214165004,Firefox,4.0b8,Darwin_x86_64-gcc3-u-i386-x86_64
20101214165004,Firefox,4.0b8,Darwin_x86_64-gcc3-u-i386-x86_64
20101104131842,Firefox,4.0b7,Darwin_x86_64-gcc3-u-i386-x86_64
20101104131842,Firefox,4.0b7,Darwin_x86_64-gcc3-u-i386-x86_64
20100914073111,Firefox,4.0b6,Darwin_x86_64-gcc3-u-i386-x86_64
20100914073111,Firefox,4.0b6,Darwin_x86_64-gcc3-u-i386-x86_64
20100831070403,Firefox,4.0b5,Darwin_x86_64-gcc3-u-i386-x86_64
20100831070403,Firefox,4.0b5,Darwin_x86_64-gcc3-u-i386-x86_64
20100818121922,Firefox,4.0b4,Darwin_x86_64-gcc3-u-i386-x86_64
20100818121922,Firefox,4.0b4,Darwin_x86_64-gcc3-u-i386-x86_64
20100805182338,Firefox,4.0b3,Darwin_x86_64-gcc3-u-i386-x86_64
20100805182338,Firefox,4.0b3,Darwin_x86_64-gcc3-u-i386-x86_64
20100720180051,Firefox,4.0b2,Darwin_x86_64-gcc3-u-i386-x86_64
20100720180051,Firefox,4.0b2,Darwin_x86_64-gcc3-u-i386-x86_64
20100630131936,Firefox,4.0b1,Darwin_x86_64-gcc3-u-i386-x86_64
20100610053411,Firefox,3.7a5,Darwin_x86_64-gcc3-u-i386-x86_64
20110413222027,Firefox,4.0.1,WINNT_x86-msvc
20110318052756,Firefox,4.0,WINNT_x86-msvc
20110303194838,Firefox,4.0,WINNT_x86-msvc
20110222210221,Firefox,4.0b12,WINNT_x86-msvc
20110203141415,Firefox,4.0b11,WINNT_x86-msvc
20110121161358,Firefox,4.0b10,WINNT_x86-msvc
20110110191547,Firefox,4.0b9,WINNT_x86-msvc
20101214170338,Firefox,4.0b8,WINNT_x86-msvc
20110318052756,Firefox,4.0,WINNT_x86-msvc
20110303194838,Firefox,4.0,WINNT_x86-msvc
20110303194838,Firefox,4.0,WINNT_x86-msvc
20110222210221,Firefox,4.0b12,WINNT_x86-msvc
20110222210221,Firefox,4.0b12,WINNT_x86-msvc
20110203141415,Firefox,4.0b11,WINNT_x86-msvc
20110203141415,Firefox,4.0b11,WINNT_x86-msvc
20110121161358,Firefox,4.0b10,WINNT_x86-msvc
20110121161358,Firefox,4.0b10,WINNT_x86-msvc
20110110191547,Firefox,4.0b9,WINNT_x86-msvc
20110110191547,Firefox,4.0b9,WINNT_x86-msvc
20101214170338,Firefox,4.0b8,WINNT_x86-msvc
20101214170338,Firefox,4.0b8,WINNT_x86-msvc
20101104142426,Firefox,4.0b7,WINNT_x86-msvc
20101104142426,Firefox,4.0b7,WINNT_x86-msvc
20100914083612,Firefox,4.0b6,WINNT_x86-msvc
20100914083612,Firefox,4.0b6,WINNT_x86-msvc
20100831080731,Firefox,4.0b5,WINNT_x86-msvc
20100831080731,Firefox,4.0b5,WINNT_x86-msvc
20100818132640,Firefox,4.0b4,WINNT_x86-msvc
20100818132640,Firefox,4.0b4,WINNT_x86-msvc
20100805192522,Firefox,4.0b3,WINNT_x86-msvc
20100805192522,Firefox,4.0b3,WINNT_x86-msvc
20100720190347,Firefox,4.0b2,WINNT_x86-msvc
20100720190347,Firefox,4.0b2,WINNT_x86-msvc
20100630141702,Firefox,4.0b1,WINNT_x86-msvc
20100610063440,Firefox,3.7a5,WINNT_x86-msvc
20100407114617,Firefox,3.7a4,WINNT_x86-msvc
20100315090913,Firefox,3.7a3,WINNT_x86-msvc
20100228165829,Firefox,3.7a2,WINNT_x86-msvc
20100208105635,Firefox,3.7a1,WINNT_x86-msvc
20110511133425,SeaMonkey,2.1,Linux_x86-gcc3
20110408112839,SeaMonkey,2.1b3,Linux_x86-gcc3
20110209115208,SeaMonkey,2.1b2,Linux_x86-gcc3
20101008130443,SeaMonkey,2.1b1,Linux_x86-gcc3
20100817093944,SeaMonkey,2.1a3,Linux_x86-gcc3
20100629104424,SeaMonkey,2.1a2,Linux_x86-gcc3
20100510190105,SeaMonkey,2.1a1,Linux_x86-gcc3
20110511141243,SeaMonkey,2.1,Darwin_x86_64-gcc3
20110408111234,SeaMonkey,2.1b3,Darwin_x86_64-gcc3
20110209111725,SeaMonkey,2.1b2,Darwin_x86_64-gcc3
20101008130054,SeaMonkey,2.1b1,Darwin_x86_64-gcc3
20100817091614,SeaMonkey,2.1a3,Darwin_Universal-gcc3
20100629102239,SeaMonkey,2.1a2,Darwin_Universal-gcc3
20100510190907,SeaMonkey,2.1a1,Darwin_Universal-gcc3
20110511131432,SeaMonkey,2.1,WINNT_x86-msvc
20110408111019,SeaMonkey,2.1b3,WINNT_x86-msvc
20110209111130,SeaMonkey,2.1b2,WINNT_x86-msvc
20101008132820,SeaMonkey,2.1b1,WINNT_x86-msvc
20100817094933,SeaMonkey,2.1a3,WINNT_x86-msvc
20100629103954,SeaMonkey,2.1a2,WINNT_x86-msvc
20100511025132,SeaMonkey,2.1a1,WINNT_x86-msvc
20120306133628,Thunderbird,3.1.20,Linux_x86-gcc3
20110314064858,Thunderbird,3.3a3,Linux_x86_64-gcc3
20120306133909,Thunderbird,3.1.20,Darwin_Universal-gcc3
20120306133621,Thunderbird,3.1.20,WINNT_x86-msvc
20120528154913,Firefox,13.0,Linux_x86-gcc3
20120523114940,Firefox,13.0,Linux_x86-gcc3
20120523114940,Firefox,13.0,Linux_x86-gcc3
20120516113045,Firefox,13.0,Linux_x86-gcc3
20120516113045,Firefox,13.0,Linux_x86-gcc3
20120508180640,Firefox,13.0,Linux_x86-gcc3
20120508180640,Firefox,13.0,Linux_x86-gcc3
20120501201020,Firefox,13.0,Linux_x86-gcc3
20120501201020,Firefox,13.0,Linux_x86-gcc3
20120425123149,Firefox,13.0,Linux_x86-gcc3
20120425123149,Firefox,13.0,Linux_x86-gcc3
20120417165043,Firefox,12.0,Linux_x86-gcc3
20120417165043,Firefox,12.0,Linux_x86-gcc3
20120411064248,Firefox,12.0,Linux_x86-gcc3
20120411064248,Firefox,12.0,Linux_x86-gcc3
20120403211507,Firefox,12.0,Linux_x86-gcc3
20120403211507,Firefox,12.0,Linux_x86-gcc3
20120328051619,Firefox,12.0,Linux_x86-gcc3
20120328051619,Firefox,12.0,Linux_x86-gcc3
20120321033733,Firefox,12.0,Linux_x86-gcc3
20120321033733,Firefox,12.0,Linux_x86-gcc3
20120314195616,Firefox,12.0,Linux_x86-gcc3
20120314195616,Firefox,12.0,Linux_x86-gcc3
20120310173008,Firefox,11.0,Linux_x86-gcc3
20120310173008,Firefox,11.0,Linux_x86-gcc3
20120308162450,Firefox,11.0,Linux_x86-gcc3
20120308162450,Firefox,11.0,Linux_x86-gcc3
20120305181207,Firefox,11.0,Linux_x86-gcc3
20120305181207,Firefox,11.0,Linux_x86-gcc3
20120228210006,Firefox,11.0,Linux_x86-gcc3
20120228210006,Firefox,11.0,Linux_x86-gcc3
